Record_ID,Year,District,Crop,Season,Soil_Type,Irrigation_Type,Land_Area_Acres,Rainfall_mm,Temperature_C,Humidity_pct,Soil_pH,Seed_Cost_INR,Fertilizer_Cost_INR,Pesticide_Cost_INR,Labour_Cost_INR,Irrigation_Cost_INR,Other_Cost_INR,Expected_Yield_kg,Market_Price_INR_per_kg,Total_Cost_INR,Expected_Revenue_INR,Profit_INR
1419,2021,Pune,Maize,Kharif,Alluvial,Drip,11.3,831.0,23.8,70.2,7.11,30623.04,67166.1,24530.29,79395.16,29766.38,21913.8,39477.46,22.81,253394.77,900662.24,647267.46
1420,2021,Satara,Sugarcane,Annual,Loamy,Rainfed,4.1,802.3,26.2,59.7,7.71,30639.4,37025.35,13866.65,54463.91,27428.57,15550.99,113639.67,2.82,178974.87,320556.9,141582.03
1421,2020,Aurangabad,Wheat,Rabi,Alluvial,Borewell,8.98,626.1,24.5,57.3,5.86,22626.61,51253.19,23089.71,62078.19,21307.64,17897.13,22694.85,26.46,198252.47,600602.08,402349.61
1422,2024,Sangli,Soybean,Kharif,Loamy,Canal,3.83,723.8,28.8,64.1,6.6,13058.27,16368.08,7563.87,17387.53,8500.23,5715.64,5266.1,48.26,68593.62,254163.19,185569.57
1423,2023,Nashik,Rice,Kharif,Black,Rainfed,7.87,669.2,24.0,53.3,7.81,27408.82,54797.98,24550.52,69042.26,37273.89,20692.25,19596.18,29.57,233765.71,579373.39,345607.68
1424,2022,Satara,Onion,Rabi,Alluvial,Rainfed,2.65,674.6,23.9,56.6,7.31,14740.03,21453.62,9674.56,23589.89,15425.32,7832.65,18423.9,24.01,92716.07,442428.66,349712.59
1425,2023,Kolhapur,Wheat,Rabi,Loamy,Canal,8.11,1548.5,24.9,55.1,6.64,25663.22,49425.17,19385.88,65024.76,21609.94,16790.18,21701.67,26.97,197899.16,585275.1,387375.94
1426,2020,Solapur,Tomato,Rabi,Black,Drip,2.76,675.8,27.3,55.7,6.71,12327.17,20426.61,9758.28,29649.8,16069.63,7024.11,33026.33,20.9,95255.59,690413.49,595157.89
1427,2023,Ahmednagar,Cotton,Kharif,Loamy,Canal,11.61,649.1,24.5,53.0,6.83,57375.82,82407.89,47038.66,127841.16,50258.19,42009.42,9032.77,71.62,406931.12,646896.64,239965.52
1428,2019,Ahmednagar,Sugarcane,Annual,Alluvial,Borewell,0.53,515.8,23.1,59.6,6.4,3646.9,5189.94,1648.01,6406.67,3393.23,2019.35,18372.76,3.46,22304.09,63614.08,41309.98
1429,2019,Kolhapur,Maize,Kharif,Alluvial,Rainfed,6.89,1545.0,22.0,52.2,6.54,16923.44,35647.53,12584.63,45274.49,19998.04,10015.24,18602.19,16.57,140443.38,308236.51,167793.14
1430,2025,Aurangabad,Maize,Kharif,Alluvial,Canal,8.44,688.0,29.4,73.1,6.5,30351.32,53988.52,19334.97,65199.9,28418.57,17457.31,27182.94,25.01,214750.59,679784.87,465034.27
1431,2021,Kolhapur,Tomato,Rabi,Alluvial,Canal,4.62,1367.7,22.8,45.3,7.36,23512.59,32978.31,17725.18,42042.29,24396.42,12819.81,38217.88,25.55,153474.6,976518.38,823043.78
1432,2021,Ahmednagar,Tomato,Rabi,Loamy,Drip,11.93,673.8,23.3,63.3,5.98,54190.08,83446.93,47431.41,125102.07,66864.64,29466.75,125227.0,25.1,406501.88,3143120.25,2736618.38
1433,2020,Pune,Sugarcane,Annual,Red,Rainfed,9.35,819.4,23.1,66.1,7.02,54972.53,81513.28,24688.27,115575.96,57167.83,42714.89,286024.95,3.46,376632.75,989187.66,612554.9
1434,2019,Ahmednagar,Soybean,Kharif,Loamy,Canal,9.93,437.5,25.2,71.8,7.06,25524.77,34712.01,15632.22,48566.12,17744.45,18287.5,11877.48,39.96,160467.06,474664.85,314197.79
1435,2022,Aurangabad,Maize,Kharif,Black,Borewell,5.28,665.4,24.5,67.4,7.04,14441.0,30042.31,11360.89,40628.36,15556.16,10081.88,16067.19,20.05,122110.61,322213.83,200103.22
1436,2021,Aurangabad,Wheat,Rabi,Loamy,Borewell,8.25,636.9,24.3,63.7,6.38,24928.7,38493.27,20561.83,56299.37,22376.95,15025.64,21841.03,31.55,177685.76,688986.93,511301.16
1437,2025,Nashik,Sugarcane,Annual,Red,Rainfed,8.52,627.7,25.4,68.1,7.06,64738.01,92817.77,33926.43,139070.8,68772.15,36941.85,248314.69,2.71,436267.01,673658.84,237391.83
1438,2020,Nashik,Onion,Rabi,Alluvial,Drip,7.85,697.6,26.1,70.6,6.5,40442.51,58725.22,26466.28,70163.37,35654.25,21665.68,62485.54,23.26,253117.31,1453474.61,1200357.29
1439,2023,Kolhapur,Maize,Kharif,Red,Rainfed,3.79,1399.5,21.6,73.9,6.22,11182.29,22810.48,8469.37,28338.95,10762.24,8414.36,10118.98,22.97,89977.69,232431.16,142453.47
1440,2019,Sangli,Maize,Kharif,Red,Borewell,5.98,716.2,28.5,43.9,7.26,13969.73,26796.26,11356.92,35976.31,13927.27,8967.81,17893.86,21.64,110994.3,387175.71,276181.41
1441,2019,Solapur,Rice,Kharif,Alluvial,Rainfed,7.25,553.1,28.9,84.6,6.29,20738.15,42523.02,19062.55,58322.66,28305.5,14510.14,15908.49,35.05,183462.01,557585.49,374123.49
1442,2023,Solapur,Tomato,Rabi,Black,Canal,11.52,542.7,28.9,66.2,6.74,58275.87,89406.0,52153.25,118024.36,61786.89,37071.24,111462.13,22.73,416717.62,2532991.07,2116273.45
1443,2019,Pune,Maize,Kharif,Loamy,Borewell,6.37,664.1,22.2,59.0,7.33,15885.59,32229.01,12162.22,43073.1,15279.27,9927.46,18911.94,17.95,128556.64,339389.63,210832.99
1444,2023,Kolhapur,Sugarcane,Annual,Black,Canal,7.1,1445.8,25.8,56.7,5.81,58835.2,69283.92,30175.26,94485.43,55396.04,31132.87,278573.69,3.28,339308.71,912722.3,573413.59
1445,2021,Aurangabad,Wheat,Rabi,Red,Drip,10.81,723.8,21.9,52.7,7.47,29265.5,61074.6,25791.12,80024.98,23582.88,19450.27,27223.29,23.91,239189.34,650940.23,411750.89
1446,2021,Kolhapur,Wheat,Rabi,Black,Rainfed,10.5,1448.4,22.7,63.2,6.99,32775.17,56026.63,25750.01,79441.18,27298.16,20290.38,23418.29,22.23,241581.52,520564.05,278982.53
1447,2022,Nashik,Tomato,Rabi,Alluvial,Drip,5.8,741.9,24.9,55.9,7.48,26672.5,48434.25,25667.81,62280.36,32221.1,17997.21,61779.16,33.35,213273.23,2060483.27,1847210.04
1448,2019,Sangli,Soybean,Kharif,Black,Drip,2.23,862.9,23.2,60.7,6.99,6387.08,7624.49,3609.12,9475.14,3448.33,3333.04,3133.85,40.4,33877.21,126606.62,92729.42
1449,2025,Sangli,Maize,Kharif,Loamy,Canal,11.87,747.0,28.5,61.3,6.08,35496.17,74473.61,25620.7,93441.98,47326.51,24589.35,39372.16,25.56,300948.31,1006517.49,705569.18
1450,2021,Nashik,Maize,Kharif,Loamy,Borewell,4.84,705.4,26.9,58.5,6.65,12920.39,23474.86,10102.94,35483.01,13676.02,7001.55,16367.42,22.53,102658.78,368799.56,266140.79
1451,2021,Ahmednagar,Cotton,Kharif,Black,Canal,3.8,728.5,24.9,51.9,6.29,17355.77,21840.73,16147.41,37898.92,15454.25,12092.64,2880.06,69.78,120789.72,200976.58,80186.86
1452,2022,Aurangabad,Soybean,Kharif,Loamy,Borewell,8.98,661.7,26.4,58.1,7.17,28919.22,37104.8,17301.73,54128.62,16402.87,14462.0,10687.73,50.15,168319.25,535996.88,367677.63
1453,2019,Sangli,Cotton,Kharif,Loamy,Canal,3.98,649.4,25.5,56.9,6.25,17454.3,19183.53,15372.76,35235.03,15868.05,11082.92,2879.41,64.81,114196.6,186626.85,72430.25
1454,2024,Sangli,Maize,Kharif,Loamy,Rainfed,4.23,761.0,25.9,68.6,7.08,12174.9,22646.97,9900.61,28568.95,12692.75,8596.7,13449.17,22.08,94580.87,296987.2,202406.33
1455,2022,Solapur,Wheat,Rabi,Red,Drip,1.23,686.6,27.6,55.2,6.71,3454.68,7218.94,3024.42,8518.48,3142.42,2676.65,3135.57,29.54,28035.59,92628.61,64593.02
1456,2021,Nashik,Sugarcane,Annual,Loamy,Borewell,4.95,651.2,25.7,56.7,6.07,36086.9,42212.03,18297.65,59566.59,38766.88,22218.12,165187.09,2.44,217148.18,402386.4,185238.22
1457,2021,Aurangabad,Rice,Kharif,Red,Drip,8.39,749.7,25.0,53.6,7.17,27160.19,51735.51,25860.19,58070.03,30635.21,18735.31,22794.83,33.69,212196.43,768036.29,555839.85
1458,2023,Satara,Cotton,Kharif,Loamy,Canal,9.95,862.3,20.2,67.4,7.48,44740.28,69446.84,35681.51,115978.35,45744.38,27832.22,6237.58,76.18,339423.58,475202.38,135778.79
1459,2019,Nashik,Wheat,Rabi,Black,Borewell,4.07,632.3,21.3,74.9,8.2,10958.32,20933.65,9270.43,28697.75,8874.74,7045.51,9894.96,29.95,85780.39,296364.17,210583.78
1460,2022,Nashik,Tomato,Rabi,Alluvial,Canal,9.09,722.6,24.9,68.3,7.38,43035.2,67160.2,36985.41,103489.36,42074.19,29205.27,88998.21,22.15,321949.62,1971271.64,1649322.02
1461,2025,Nashik,Cotton,Kharif,Black,Rainfed,9.95,787.3,23.6,57.4,7.27,49591.35,72984.26,45716.5,122190.56,45810.99,32598.0,6325.66,66.03,368891.66,417659.76,48768.1
1462,2025,Ahmednagar,Sugarcane,Annual,Red,Borewell,11.99,553.0,23.8,52.3,6.99,99896.77,127397.53,44601.32,179251.19,95724.2,57598.01,398136.3,3.27,604469.01,1303889.65,699420.64
1463,2022,Nashik,Wheat,Rabi,Alluvial,Canal,9.61,876.9,23.1,45.0,7.19,30302.28,62559.78,26847.93,65357.67,29419.64,19118.0,29041.99,30.91,233605.31,897580.69,663975.39
1464,2023,Aurangabad,Sugarcane,Annual,Alluvial,Canal,1.94,496.9,28.7,59.5,7.47,15114.98,18784.14,6572.75,31046.21,16197.93,8147.95,59785.53,3.29,95863.96,196961.69,101097.73
1465,2020,Satara,Maize,Kharif,Black,Canal,8.45,911.4,23.2,62.7,6.03,22044.3,40379.14,15694.07,53740.76,20581.19,13204.86,31503.68,21.7,165644.33,683572.22,517927.89
1466,2023,Sangli,Rice,Kharif,Black,Rainfed,8.69,718.2,26.5,42.6,6.87,29271.13,62461.64,27567.14,76695.73,38709.31,19173.89,22420.96,39.28,253878.86,880750.77,626871.91
1467,2019,Nashik,Tomato,Rabi,Red,Borewell,3.75,785.0,22.7,61.6,6.78,17228.52,26739.94,14577.26,35263.63,19702.64,9805.85,37186.77,17.94,123317.85,667007.58,543689.73
1468,2025,Sangli,Sugarcane,Annual,Loamy,Canal,6.27,487.5,27.8,56.9,7.93,51221.18,61017.39,24831.88,95292.5,56188.13,25468.49,194565.01,3.74,314019.56,727024.24,413004.68
1469,2025,Sangli,Onion,Rabi,Alluvial,Rainfed,11.88,419.7,27.6,50.6,7.23,79636.66,98166.08,50049.56,141338.86,63466.06,34412.48,71289.82,27.66,467069.69,1972149.05,1505079.36
1470,2019,Ahmednagar,Maize,Kharif,Red,Rainfed,4.6,686.4,22.1,50.3,6.06,10154.81,19878.53,7946.1,29018.58,10743.39,7607.13,11672.78,25.5,85348.54,297655.78,212307.24
1471,2025,Satara,Wheat,Rabi,Black,Drip,1.14,1146.5,21.6,44.7,6.38,3583.1,8043.39,3238.84,8955.65,3324.89,2450.44,3348.45,33.35,29596.31,111659.97,82063.66
1472,2024,Ahmednagar,Sugarcane,Annual,Red,Borewell,2.71,455.9,21.8,64.7,7.26,17640.82,27733.81,9686.58,40295.09,20857.1,12169.32,93168.66,3.35,128382.72,312267.24,183884.52
1473,2021,Nashik,Soybean,Kharif,Loamy,Drip,5.41,441.8,25.2,51.0,6.42,17071.71,20128.84,9623.89,25540.58,8444.19,8889.26,4821.4,48.63,89698.47,234462.59,144764.13
1474,2019,Sangli,Sugarcane,Annual,Black,Drip,1.23,578.1,27.3,69.9,7.2,8009.5,10629.59,3799.52,14302.13,7433.57,4306.56,51649.86,3.23,48480.88,166744.06,118263.18
1475,2022,Aurangabad,Maize,Kharif,Loamy,Rainfed,11.63,674.7,24.2,63.5,6.35,30077.36,67242.29,24557.18,80887.72,34160.06,20971.6,33947.94,25.13,257896.21,853051.4,595155.19
1476,2020,Satara,Sugarcane,Annual,Alluvial,Borewell,8.75,909.4,21.2,58.9,5.69,59298.49,81988.18,29327.58,102001.5,55628.96,35920.75,341491.91,3.61,364165.46,1231890.95,867725.49
1477,2019,Solapur,Wheat,Rabi,Black,Borewell,1.04,384.5,29.7,68.8,7.06,2821.34,5320.97,1989.23,6391.6,2365.76,1964.67,2710.79,26.17,20853.58,70947.76,50094.18
1478,2024,Aurangabad,Tomato,Rabi,Alluvial,Rainfed,7.5,788.4,23.2,73.8,7.72,36184.16,61040.1,32949.06,89169.76,43257.19,24424.81,71149.42,26.98,287025.07,1919464.78,1632439.72
1479,2022,Sangli,Sugarcane,Annual,Loamy,Drip,1.61,559.0,27.7,66.6,5.71,11649.68,17042.51,6647.79,21753.8,12692.03,6101.12,65266.78,3.01,75886.93,196154.7,120267.77
1480,2022,Pune,Wheat,Rabi,Alluvial,Rainfed,5.1,556.5,26.0,64.9,6.0,16098.69,28250.88,12908.71,37054.01,14455.17,9705.7,10456.35,28.33,118473.16,296206.37,177733.22
1481,2022,Sangli,Cotton,Kharif,Black,Borewell,10.79,674.2,31.8,40.5,6.94,49862.65,69300.57,45183.28,91210.09,52531.25,29818.57,9010.21,91.17,337906.4,821434.63,483528.24
1482,2024,Aurangabad,Onion,Rabi,Loamy,Rainfed,1.44,690.8,25.5,65.9,7.3,9126.36,10781.9,5752.57,14903.61,8264.82,4546.95,11211.38,31.92,53376.2,357834.59,304458.39
1483,2024,Kolhapur,Maize,Kharif,Red,Borewell,1.13,1428.0,28.4,54.2,6.85,3343.82,7958.88,3013.65,8557.01,3780.38,2441.99,3064.93,22.19,29095.72,68001.84,38906.12
1484,2020,Aurangabad,Onion,Rabi,Red,Canal,7.09,553.8,26.7,69.0,6.45,36952.77,52298.95,26652.17,60818.44,29918.41,17883.7,44212.69,21.41,224524.43,946656.94,722132.51
1485,2021,Ahmednagar,Sugarcane,Annual,Loamy,Borewell,5.0,644.1,24.8,56.3,7.95,32039.61,44454.75,15544.79,77213.37,41794.01,18030.51,161953.96,3.63,229077.05,588637.77,359560.71
1486,2025,Aurangabad,Onion,Rabi,Red,Drip,8.74,735.4,26.2,69.4,6.56,59169.24,68859.99,37339.2,80098.97,52756.25,32088.77,70272.53,21.63,330312.43,1519725.18,1189412.74
1487,2024,Nashik,Cotton,Kharif,Loamy,Drip,10.95,721.8,23.9,51.7,6.89,53403.09,74967.94,44513.02,118642.07,51220.48,34127.46,8729.99,91.59,376874.06,799614.01,422739.95
1488,2020,Satara,Maize,Kharif,Loamy,Rainfed,2.38,851.4,21.3,63.3,6.27,6023.99,11100.89,4067.11,15723.49,5467.61,3897.71,5830.23,16.01,46280.8,93341.08,47060.27
1489,2021,Aurangabad,Tomato,Rabi,Red,Drip,9.67,722.2,23.8,44.5,6.73,48795.28,82025.41,37099.46,107439.46,50788.16,27409.76,97301.62,25.23,353557.53,2454578.7,2101021.18
1490,2021,Pune,Wheat,Rabi,Alluvial,Canal,2.97,727.8,23.2,57.2,7.61,9462.96,14782.78,6824.57,18437.77,7017.79,5441.05,7733.21,28.42,61966.92,219770.29,157803.37
1491,2025,Ahmednagar,Maize,Kharif,Black,Rainfed,1.57,674.1,29.0,51.7,6.56,4666.09,10201.46,3982.16,12129.54,4998.21,3177.88,4814.8,20.28,39155.35,97663.84,58508.49
1492,2019,Sangli,Onion,Rabi,Red,Rainfed,2.75,691.4,29.4,76.3,7.33,12478.65,19633.08,10070.13,22118.4,13286.98,6692.3,17178.78,26.53,84279.53,455799.15,371519.61
1493,2021,Aurangabad,Soybean,Kharif,Alluvial,Canal,8.21,750.5,25.9,66.8,6.11,25488.45,31387.84,14724.74,40157.45,13394.03,14719.38,9436.76,45.55,139871.89,429814.48,289942.59
1494,2020,Kolhapur,Wheat,Rabi,Black,Rainfed,8.89,1398.2,26.1,58.6,6.77,23643.55,48521.11,19824.48,58550.91,24216.56,16956.75,20705.29,27.8,191713.37,575610.37,383897.0
1495,2025,Aurangabad,Sugarcane,Annual,Black,Rainfed,7.15,566.0,27.5,61.0,7.39,56961.59,80538.41,31884.47,117667.93,64957.54,31023.86,251616.23,3.21,383033.81,807398.76,424364.95
1496,2023,Pune,Rice,Kharif,Black,Drip,0.57,699.8,22.8,68.5,6.36,1952.53,3936.91,2038.23,5106.32,2838.54,1400.81,1546.9,36.53,17273.35,56504.28,39230.93
1497,2021,Satara,Rice,Kharif,Red,Canal,6.34,1002.4,24.2,63.6,6.64,21758.61,44297.4,21388.47,48847.03,25014.81,15697.98,18732.46,33.88,177004.3,634734.0,457729.7
1498,2024,Aurangabad,Sugarcane,Annual,Black,Drip,2.95,573.0,30.3,63.0,5.97,22031.35,35903.92,10745.65,42961.82,22478.71,13153.3,102225.31,3.13,147274.75,320173.89,172899.13
1499,2025,Solapur,Onion,Rabi,Red,Rainfed,5.55,664.3,25.7,52.7,6.45,30744.2,46083.32,22686.82,65656.01,34207.87,15551.62,40991.07,29.81,214929.84,1222090.26,1007160.42
1500,2022,Aurangabad,Soybean,Kharif,Black,Drip,6.59,848.9,24.3,55.0,6.79,22266.56,28634.96,12398.2,31319.56,13067.31,11102.73,9961.2,51.32,118789.33,511190.07,392400.75
1501,2021,Solapur,Sugarcane,Annual,Red,Rainfed,8.82,562.4,29.7,68.9,6.59,56596.81,87170.69,29860.92,111612.81,65548.71,33865.27,247392.18,3.28,384655.22,810940.89,426285.68
1502,2024,Solapur,Cotton,Kharif,Loamy,Canal,0.58,623.2,25.7,74.7,7.3,2945.91,4216.21,2564.84,6516.55,3233.06,2058.12,444.23,63.29,21534.7,28116.05,6581.36
1503,2025,Ahmednagar,Soybean,Kharif,Loamy,Drip,4.02,602.0,21.8,61.2,5.8,13852.77,17039.89,9138.03,21878.84,9040.35,7588.32,5199.48,56.89,78538.2,295775.44,217237.24
1504,2022,Sangli,Maize,Kharif,Loamy,Borewell,8.1,839.8,25.1,66.7,6.31,21431.29,46903.44,16558.57,59296.86,22649.14,17733.75,30849.01,19.15,184573.06,590803.14,406230.09
1505,2022,Pune,Onion,Rabi,Red,Rainfed,11.24,793.1,27.5,61.5,5.57,62748.89,97782.33,40069.58,105134.48,60827.29,33836.66,79953.39,25.32,400399.24,2024306.68,1623907.44
1506,2021,Nashik,Rice,Kharif,Alluvial,Borewell,2.83,675.7,23.5,51.2,5.45,9389.15,20332.7,8335.04,21816.03,11728.0,7250.09,8919.05,30.26,78851.01,269901.48,191050.47
1507,2019,Sangli,Maize,Kharif,Loamy,Rainfed,3.28,506.0,29.2,62.7,6.35,8423.41,17339.53,6351.64,18734.62,8915.68,5582.32,8028.25,24.97,65347.2,200450.79,135103.59
1508,2024,Pune,Maize,Kharif,Alluvial,Borewell,9.08,600.4,25.0,59.2,8.2,26774.74,55179.3,22741.65,72070.97,22183.68,19881.77,30184.57,23.18,218832.12,699798.66,480966.54
1509,2024,Kolhapur,Tomato,Rabi,Alluvial,Canal,7.97,1477.6,21.5,75.1,7.5,41806.94,66048.92,34553.96,87711.93,45474.94,24314.55,71724.32,31.08,299911.24,2228976.21,1929064.97
1510,2023,Kolhapur,Wheat,Rabi,Red,Borewell,11.01,1298.8,24.8,68.5,6.61,33325.69,67465.26,24170.09,83482.15,27826.96,24618.16,24368.0,22.88,260888.31,557436.25,296547.94
1511,2023,Satara,Sugarcane,Annual,Loamy,Canal,4.65,983.3,25.5,64.3,6.22,32997.72,45278.55,16981.46,71663.43,41433.94,17864.37,174950.21,3.21,226219.47,561213.84,334994.38
1512,2021,Satara,Tomato,Rabi,Black,Rainfed,1.89,966.0,24.1,67.5,6.76,7745.01,15899.24,7416.4,21058.72,9414.69,5331.4,14821.11,23.86,66865.47,353571.45,286705.98
1513,2024,Sangli,Onion,Rabi,Red,Canal,6.38,453.9,28.4,56.8,5.2,40774.72,47851.67,28360.0,62225.77,33417.16,18779.56,44962.74,18.99,231408.88,853861.79,622452.91
1514,2023,Nashik,Soybean,Kharif,Alluvial,Canal,10.28,747.0,24.8,67.7,5.77,33303.87,41127.73,21329.43,57113.46,22840.88,17701.84,12432.01,48.94,193417.19,608417.45,415000.25
1515,2019,Pune,Maize,Kharif,Alluvial,Drip,9.51,805.3,27.4,76.5,6.37,24734.97,46741.03,20100.58,57785.19,22711.02,15248.76,33819.03,16.53,187321.54,559077.54,371755.99
1516,2023,Sangli,Cotton,Kharif,Black,Rainfed,0.7,752.4,26.1,59.7,6.71,3413.82,3820.72,2755.58,7942.6,3593.33,2045.41,426.58,74.19,23571.45,31648.3,8076.85
1517,2024,Kolhapur,Onion,Rabi,Alluvial,Rainfed,6.24,1453.8,23.0,66.3,6.71,40390.14,47897.11,24501.5,69123.07,37351.77,18397.77,39321.62,25.57,237661.35,1005266.06,767604.71
1518,2022,Nashik,Wheat,Rabi,Alluvial,Rainfed,9.27,726.6,24.2,46.9,7.15,26669.67,58386.53,25054.07,65837.09,24425.42,17879.08,20308.27,23.64,218251.87,480083.78,261831.91
1519,2020,Solapur,Sugarcane,Annual,Red,Canal,3.73,739.4,25.7,60.2,6.84,26128.23,33149.13,12237.21,50771.01,27184.14,15789.24,131710.25,2.87,165258.96,377650.82,212391.85
1520,2024,Kolhapur,Cotton,Kharif,Red,Borewell,6.69,1589.6,28.4,52.3,7.06,30984.82,50699.37,28009.45,67531.54,33278.51,19950.4,4660.95,68.78,230454.07,320590.97,90136.9
1521,2021,Nashik,Soybean,Kharif,Red,Canal,8.91,892.5,23.5,70.4,6.58,29032.27,35524.15,18483.26,39144.3,14794.45,12529.14,10872.14,52.17,149507.57,567167.66,417660.09
1522,2020,Nashik,Sugarcane,Annual,Loamy,Borewell,4.95,520.9,25.3,39.6,6.3,31528.1,38254.68,17087.64,55750.68,36668.85,17204.08,166037.15,3.0,196494.03,498479.01,301984.98
1523,2019,Nashik,Rice,Kharif,Loamy,Drip,11.91,641.0,24.0,71.7,6.77,37884.76,75869.64,30955.98,92216.3,50644.8,25541.83,36970.21,31.73,313113.33,1173223.55,860110.22
1524,2022,Satara,Sugarcane,Annual,Black,Canal,3.28,965.2,25.9,87.1,7.29,22018.78,36690.87,11708.64,44843.41,22338.97,14661.24,117797.4,3.41,152261.91,401469.85,249207.95
1525,2025,Sangli,Tomato,Rabi,Alluvial,Borewell,3.2,683.9,23.5,59.2,6.61,17036.52,27921.05,13535.88,37603.79,18694.66,11546.93,33817.45,25.42,126338.83,859492.11,733153.28
1526,2024,Aurangabad,Tomato,Rabi,Loamy,Borewell,1.73,689.1,26.8,70.1,7.48,8329.73,14139.43,7016.32,22865.88,11544.11,5796.71,17612.58,30.35,69692.19,534483.18,464790.99
1527,2023,Ahmednagar,Maize,Kharif,Red,Borewell,1.44,600.8,21.6,67.6,5.9,3966.87,9923.96,3197.26,10481.48,4613.71,2966.66,4213.97,22.47,35149.95,94695.32,59545.37
1528,2024,Ahmednagar,Sugarcane,Annual,Black,Drip,5.75,614.6,24.2,62.3,5.52,44587.38,66444.25,23167.91,79653.87,40499.56,26200.41,205707.01,3.11,280553.38,640211.46,359658.08
1529,2019,Aurangabad,Sugarcane,Annual,Red,Canal,8.84,668.0,26.2,63.1,5.96,55603.46,74675.01,23930.38,119112.11,52433.98,31118.53,306506.2,3.08,356873.47,945211.51,588338.04
1530,2019,Sangli,Rice,Kharif,Black,Canal,8.8,645.0,25.5,71.0,6.63,24845.96,51695.72,22969.86,58174.42,30933.22,19519.86,29723.86,26.86,208139.03,798366.65,590227.62
1531,2023,Pune,Cotton,Kharif,Red,Rainfed,6.28,1020.9,24.4,70.6,5.95,31180.8,43085.14,27561.59,72454.32,30300.91,19378.08,3692.7,81.68,223960.83,301615.76,77654.93
1532,2021,Kolhapur,Onion,Rabi,Alluvial,Canal,2.97,1435.6,24.3,65.2,6.81,16321.47,21657.68,10762.88,26065.41,14572.51,7630.71,24253.61,21.03,97010.68,509958.64,412947.96
1533,2025,Pune,Sugarcane,Annual,Red,Drip,4.39,946.5,25.4,70.4,6.83,34731.08,49337.68,16257.35,57456.16,34858.07,17287.77,191319.27,2.49,209928.11,477013.61,267085.5
1534,2021,Pune,Tomato,Rabi,Alluvial,Drip,10.97,686.7,23.9,78.8,6.91,50710.66,82846.67,47862.73,111314.7,49649.0,33247.93,116990.8,26.99,375631.69,3157216.59,2781584.9
1535,2019,Aurangabad,Maize,Kharif,Black,Canal,11.54,747.2,30.8,46.9,6.09,31306.07,54827.4,26198.47,69970.93,25281.96,22114.17,37207.9,19.12,229698.99,711544.72,481845.73
1536,2022,Pune,Rice,Kharif,Loamy,Canal,3.6,533.4,26.0,69.2,6.57,13113.73,24083.27,10890.13,29430.27,16974.3,9918.53,9611.02,26.19,104410.24,251742.46,147332.22
1537,2025,Solapur,Sugarcane,Annual,Loamy,Borewell,11.56,602.7,30.1,67.2,6.95,89522.73,145612.35,52331.35,171975.45,101572.12,50499.57,495813.34,2.8,611513.57,1387109.2,775595.63
1538,2023,Ahmednagar,Maize,Kharif,Loamy,Borewell,2.89,711.9,25.0,71.2,6.9,8227.51,17614.48,6551.55,20707.85,8321.02,5596.53,9440.52,29.17,67018.94,275386.34,208367.4
1539,2025,Ahmednagar,Sugarcane,Annual,Alluvial,Rainfed,4.49,553.1,25.3,62.4,5.53,33333.0,48688.24,19814.94,59648.92,35072.0,19880.65,132967.58,3.02,216437.75,402024.59,185586.84
1540,2020,Sangli,Tomato,Rabi,Loamy,Canal,11.38,830.0,28.4,67.7,6.67,48980.03,82464.72,39673.33,122369.42,57192.29,35823.32,126447.68,32.38,386503.09,4094586.98,3708083.88
1541,2024,Aurangabad,Wheat,Rabi,Alluvial,Rainfed,10.21,686.1,27.3,63.4,6.88,32236.64,60929.22,31388.04,75406.44,33989.86,23128.0,23964.73,27.1,257078.21,649462.18,392383.97
1542,2023,Pune,Maize,Kharif,Alluvial,Rainfed,9.98,621.5,26.5,51.2,6.2,27324.85,62549.77,22887.78,80638.54,30013.16,19824.16,26339.7,26.1,243238.26,687419.76,444181.49
1543,2023,Satara,Rice,Kharif,Black,Drip,9.53,666.2,23.3,80.1,6.88,36436.71,73844.84,31857.44,88288.53,39254.93,24023.22,24291.1,32.52,293705.66,790022.7,496317.04
1544,2019,Pune,Sugarcane,Annual,Red,Rainfed,4.49,780.7,26.1,35.0,6.31,28506.62,37393.21,14385.69,44920.75,28461.56,17116.94,128894.84,3.5,170784.77,451435.62,280650.86
1545,2020,Satara,Cotton,Kharif,Loamy,Rainfed,4.88,860.4,24.4,64.7,6.23,22866.51,29911.26,17826.2,45394.14,21960.82,13664.37,2879.43,79.61,151623.29,229242.85,77619.56
1546,2023,Sangli,Onion,Rabi,Black,Borewell,11.72,789.2,26.7,61.9,7.65,72526.53,88642.62,41977.38,117562.52,65676.96,38318.25,97378.53,29.32,424704.26,2854756.0,2430051.74
1547,2022,Solapur,Wheat,Rabi,Red,Borewell,2.02,729.3,25.4,54.4,6.59,5478.1,10636.16,5137.73,15755.03,5193.83,4103.58,5210.09,28.67,46304.42,149390.14,103085.72
1548,2022,Solapur,Wheat,Rabi,Alluvial,Rainfed,8.41,584.9,26.7,71.4,7.06,23991.97,43199.84,21414.87,64677.9,20022.57,15485.88,19852.0,28.92,188793.03,574089.69,385296.66
1549,2023,Nashik,Rice,Kharif,Red,Canal,2.11,525.6,25.9,43.9,6.19,8430.03,15327.84,7147.94,17362.64,10118.78,6771.09,5179.78,34.9,65158.31,180752.47,115594.15
